cmb_cat,cmb_nutr,cmb_func,cmb_pill
vm,ae,01,06358
vm,ac,01,06359
vm,ac,01,06360
vm,ab,01,06360
vm,ai,01,06360
nf,ac,02,06361
nf,ah,02,06361
nf,by,02,06361
nf,bx,02,06361
nf,ar,02,06361
ph,ac,02,06361
ph,ah,02,06361
ph,by,02,06361
ph,bx,02,06361
ph,ar,02,06361
vm,ac,02,06361
vm,ah,02,06361
vm,by,02,06361
vm,bx,02,06361
vm,ar,02,06361
vm,ac,01,06362
vm,ae,01,06362
nf,ac,04,06363
nf,ab,04,06363
nf,al,04,06363
nf,aa,04,06363
nf,bo,04,06363
vm,ac,04,06363
vm,ab,04,06363
vm,al,04,06363
vm,aa,04,06363
vm,bo,04,06363
vm,ac,02,06364
vm,ac,02,06365
vm,ac,01,06365
vm,ab,02,06365
vm,ab,01,06365
vm,al,02,06365
vm,al,01,06365
ph,ac,12,06366
ph,al,12,06366
ph,by,12,06366
vm,ac,12,06366
vm,al,12,06366
vm,by,12,06366
ph,ac,12,06367
ph,ac,09,06367
ph,bu,12,06367
ph,bu,09,06367
vm,ac,12,06367
vm,ac,09,06367
vm,bu,12,06367
vm,bu,09,06367
vm,ac,24,06368
vm,aa,24,06368
vm,ar,24,06368
vm,ac,01,06369
vm,ac,03,06369
vm,ab,01,06369
vm,ab,03,06369
vm,ai,01,06369
vm,ai,03,06369
vm,al,01,06369
vm,al,03,06369
vm,ac,01,06370
vm,ab,01,06370
vm,al,01,06370
vm,ae,01,06370
vm,ac,01,06371
vm,al,01,06371
vm,ac,01,06372
vm,ac,13,06372
vm,ac,22,06372
vm,ab,01,06372
vm,ab,13,06372
vm,ab,22,06372
nf,ac,11,06373
nf,ac,25,06373
nf,ac,01,06373
nf,ab,11,06373
nf,ab,25,06373
nf,ab,01,06373
nf,ae,11,06373
nf,ae,25,06373
nf,ae,01,06373
nf,aa,11,06373
nf,aa,25,06373
nf,aa,01,06373
nf,ag,11,06373
nf,ag,25,06373
nf,ag,01,06373
nf,ar,11,06373
nf,ar,25,06373
nf,ar,01,06373
nf,dc,11,06373
nf,dc,25,06373
nf,dc,01,06373
vm,ac,11,06373
vm,ac,25,06373
vm,ac,01,06373
vm,ab,11,06373
vm,ab,25,06373
vm,ab,01,06373
vm,ae,11,06373
vm,ae,25,06373
vm,ae,01,06373
vm,aa,11,06373
vm,aa,25,06373
vm,aa,01,06373
vm,ag,11,06373
vm,ag,25,06373
vm,ag,01,06373
vm,ar,11,06373
vm,ar,25,06373
vm,ar,01,06373
vm,dc,11,06373
vm,dc,25,06373
vm,dc,01,06373
vm,ac,12,06374
vm,ac,09,06374
vm,ah,12,06374
vm,ah,09,06374
vm,ap,12,06374
vm,ap,09,06374
vm,ac,02,06375
vm,ac,12,06376
vm,ac,01,06376
vm,ab,12,06376
vm,ab,01,06376
vm,al,12,06376
vm,al,01,06376
vm,ae,12,06376
vm,ae,01,06376
vm,ah,12,06376
vm,ah,01,06376
vm,bd,12,06376
vm,bd,01,06376
vm,ac,17,06377
vm,ac,04,06377
vm,ae,17,06377
vm,ae,04,06377
vm,aa,17,06377
vm,aa,04,06377
vm,au,17,06377
vm,au,04,06377
vm,ao,17,06377
vm,ao,04,06377
fs,ac,02,06378
fs,ac,05,06378
fs,az,02,06378
fs,az,05,06378
vm,ac,02,06378
vm,ac,05,06378
vm,az,02,06378
vm,az,05,06378
vm,ac,01,06379
vm,ab,01,06379
vm,al,01,06379
vm,ac,01,06380
vm,ai,01,06380
vm,ac,09,06381
vm,ac,25,06381
vm,ac,02,06382
vm,ac,04,06383
vm,ac,03,06383
vm,aa,04,06383
vm,aa,03,06383
vm,ak,04,06383
vm,ak,03,06383
vm,ac,12,06384
vm,ac,02,06384
vm,ac,11,06384
vm,ah,12,06384
vm,ah,02,06384
vm,ah,11,06384
vm,ac,02,06385
vm,ac,01,06385
vm,ai,02,06385
vm,ai,01,06385
vm,al,02,06385
vm,al,01,06385
vm,ae,02,06385
vm,ae,01,06385
vm,ac,12,06386
vm,ac,01,06386
vm,ac,01,06387
vm,ac,01,06388
vm,ac,22,06388
vm,ab,01,06388
vm,ab,22,06388
vm,al,01,06388
vm,al,22,06388
vm,ae,01,06388
vm,ae,22,06388
vm,ac,01,06389
vm,ac,22,06389
vm,ai,01,06389
vm,ai,22,06389
vm,ae,01,06389
vm,ae,22,06389
vm,ac,01,06390
vm,ac,09,06390
vm,ab,01,06390
vm,ab,09,06390
vm,al,01,06390
vm,al,09,06390
vm,ae,01,06390
vm,ae,09,06390
vm,ac,02,06391
vm,ac,20,06391
vm,ad,02,06391
vm,ad,20,06391
vm,ac,01,06392
vm,ab,01,06392
vm,ai,01,06392
vm,al,01,06392
vm,ac,01,06393
vm,ab,01,06393
vm,al,01,06393
vm,ae,01,06393
vm,ac,04,06394
vm,al,04,06394
vm,ae,04,06394
vm,aa,04,06394
vm,af,04,06394
vm,au,04,06394
vm,ao,04,06394
vm,ac,01,06395
vm,ac,13,06395
vm,ab,01,06395
vm,ab,13,06395
vm,al,01,06395
vm,al,13,06395
vm,ae,01,06395
vm,ae,13,06395
vm,ac,17,06396
vm,ac,04,06396
vm,ae,17,06396
vm,ae,04,06396
vm,aa,17,06396
vm,aa,04,06396
vm,au,17,06396
vm,au,04,06396
vm,ac,01,06397
vm,ai,01,06397
vm,ac,01,06398
vm,ab,01,06398
vm,ai,01,06398
vm,al,01,06398
vm,ae,01,06398
vm,ac,01,06399
vm,ab,01,06399
vm,ai,01,06399
vm,ae,01,06399
ph,ac,02,06400
ph,by,02,06400
vm,ac,02,06400
vm,by,02,06400
vm,ac,01,06401
vm,ab,01,06401
vm,al,01,06401
vm,ac,01,06402
vm,ai,01,06402
vm,ae,01,06402
vm,ac,01,06403
vm,ab,01,06403
vm,ai,01,06403
vm,ae,01,06403
vm,ac,03,06404
vm,aa,03,06404
vm,ap,03,06404
vm,ar,03,06404
vm,ac,01,06405
vm,ai,01,06405
vm,ae,01,06405
vm,ac,01,06406
vm,ac,03,06406
vm,ab,01,06406
vm,ab,03,06406
vm,ae,01,06406
vm,ae,03,06406
vm,ac,01,06407
vm,ai,01,06407
vm,ac,01,06408
vm,ai,01,06408
vm,al,01,06408
vm,ae,01,06408
vm,ac,01,06409
vm,ac,01,06410
vm,ab,01,06410
vm,ai,01,06410
vm,al,01,06410
vm,ac,01,06411
vm,ab,01,06411
vm,ai,01,06411
vm,ae,01,06411
vm,ac,01,06412
vm,ab,01,06412
vm,ae,01,06412
vm,ac,01,06413
vm,ab,01,06413
vm,ae,01,06413
vm,ac,01,06414
vm,ab,01,06414
vm,ai,01,06414
vm,al,01,06414
vm,ac,01,06415
vm,ab,01,06415
vm,ai,01,06415
vm,al,01,06415
vm,ac,01,06416
vm,ab,01,06416
vm,al,01,06416
vm,ae,01,06416
vm,ac,15,06417
vm,ac,01,06417
vm,ab,15,06417
vm,ab,01,06417
vm,ai,15,06417
vm,ai,01,06417
vm,al,15,06417
vm,al,01,06417
vm,ae,15,06417
vm,ae,01,06417
vm,ac,01,06418
vm,ac,07,06418
vm,ac,20,06418
vm,ab,01,06418
vm,ab,07,06418
vm,ab,20,06418
vm,al,01,06418
vm,al,07,06418
vm,al,20,06418
vm,ae,01,06418
vm,ae,07,06418
vm,ae,20,06418
vm,ac,01,06419
vm,ai,01,06419
vm,ae,01,06419
vm,ac,02,06420
vm,ac,20,06420
fm,ac,10,06421
fm,ac,20,06421
fm,ar,10,06421
fm,ar,20,06421
fm,af,10,06421
fm,af,20,06421
fm,az,10,06421
fm,az,20,06421
fm,bd,10,06421
fm,bd,20,06421
fm,bt,10,06421
fm,bt,20,06421
fs,ac,10,06421
fs,ac,20,06421
fs,ar,10,06421
fs,ar,20,06421
fs,af,10,06421
fs,af,20,06421
fs,az,10,06421
fs,az,20,06421
fs,bd,10,06421
fs,bd,20,06421
fs,bt,10,06421
fs,bt,20,06421
vm,ac,10,06421
vm,ac,20,06421
vm,ar,10,06421
vm,ar,20,06421
vm,af,10,06421
vm,af,20,06421
vm,az,10,06421
vm,az,20,06421
vm,bd,10,06421
vm,bd,20,06421
vm,bt,10,06421
vm,bt,20,06421
vm,ac,01,06422
vm,ab,01,06422
vm,ai,01,06422
vm,al,01,06422
vm,ae,01,06422
vm,ac,18,06423
vm,ac,02,06423
vm,ac,20,06423
vm,ac,01,06424
vm,ab,01,06424
vm,al,01,06424
vm,ae,01,06424
vm,ac,06,06425
vm,ac,01,06425
vm,ab,06,06425
vm,ab,01,06425
vm,al,06,06425
vm,al,01,06425
vm,ae,06,06425
vm,ae,01,06425
vm,ar,06,06425
vm,ar,01,06425
vm,af,06,06425
vm,af,01,06425
vm,ak,06,06425
vm,ak,01,06425
vm,ac,04,06426
vm,ae,04,06426
vm,af,04,06426
vm,au,04,06426
vm,ac,01,06427
vm,ac,13,06427
vm,ai,01,06427
vm,ai,13,06427
vm,ac,02,06428
vm,ac,05,06428
vm,ac,20,06428
vm,aa,02,06428
vm,aa,05,06428
vm,aa,20,06428
vm,ac,01,06429
vm,ab,01,06429
vm,ai,01,06429
vm,al,01,06429
fs,ac,18,06430
fs,ac,02,06430
fs,ac,05,06430
fs,az,18,06430
fs,az,02,06430
fs,az,05,06430
vm,ac,18,06430
vm,ac,02,06430
vm,ac,05,06430
vm,az,18,06430
vm,az,02,06430
vm,az,05,06430
vm,ac,01,06431
vm,ai,01,06431
vm,ae,01,06431
vm,ac,01,06432
vm,ae,01,06432
vm,ac,01,06433
vm,ac,02,06434
vm,ac,01,06435
vm,ab,01,06435
vm,ae,01,06435
vm,ac,01,06436
vm,ai,01,06436
vm,al,01,06436
vm,ac,01,06437
vm,ab,01,06437
vm,ae,01,06437
vm,ac,01,06438
vm,ab,01,06438
vm,ai,01,06438
vm,al,01,06438
vm,ae,01,06438
vm,ac,01,06439
vm,ac,13,06439
vm,ab,01,06439
vm,ab,13,06439
vm,ai,01,06439
vm,ai,13,06439
vm,al,01,06439
vm,al,13,06439
vm,ae,01,06439
vm,ae,13,06439
vm,ac,01,06440
vm,ac,13,06440
vm,ab,01,06440
vm,ab,13,06440
vm,al,01,06440
vm,al,13,06440
vm,ae,01,06440
vm,ae,13,06440
vm,ac,01,06441
vm,ac,09,06441
vm,ab,01,06441
vm,ab,09,06441
vm,ai,01,06441
vm,ai,09,06441
vm,al,01,06441
vm,al,09,06441
vm,ae,01,06441
vm,ae,09,06441
vm,ac,01,06442
vm,ab,01,06442
vm,ai,01,06442
vm,ae,01,06442
vm,ac,01,06443
vm,ab,01,06443
vm,al,01,06443
vm,ae,01,06443
ph,ac,12,06444
ph,ah,12,06444
ph,ap,12,06444
ph,ct,12,06444
vm,ac,12,06444
vm,ah,12,06444
vm,ap,12,06444
vm,ct,12,06444
vm,ac,01,06445
vm,ac,09,06445
vm,ab,01,06445
vm,ab,09,06445
vm,ai,01,06445
vm,ai,09,06445
vm,al,01,06445
vm,al,09,06445
vm,ae,01,06445
vm,ae,09,06445
vm,ac,01,06446
vm,ab,01,06446
vm,ai,01,06446
vm,ae,01,06446
vm,ac,01,06447
vm,ac,01,06448
vm,ac,16,06448
vm,ac,05,06448
vm,ab,01,06448
vm,ab,16,06448
vm,ab,05,06448
vm,ai,01,06448
vm,ai,16,06448
vm,ai,05,06448
vm,al,01,06448
vm,al,16,06448
vm,al,05,06448
vm,ae,01,06448
vm,ae,16,06448
vm,ae,05,06448
vm,ac,01,06449
vm,ac,22,06449
vm,ai,01,06449
vm,ai,22,06449
vm,al,01,06449
vm,al,22,06449
vm,ac,14,06450
vm,aa,14,06450
vm,ah,14,06450
vm,ac,01,06451
vm,ab,01,06451
vm,ai,01,06451
vm,ac,01,06452
vm,ab,01,06452
vm,ai,01,06452
vm,al,01,06452
vm,ae,01,06452
vm,ac,01,06453
vm,ac,13,06453
vm,ae,01,06453
vm,ae,13,06453
vm,ac,15,06454
vm,ac,01,06454
vm,ab,15,06454
vm,ab,01,06454
vm,ai,15,06454
vm,ai,01,06454
vm,al,15,06454
vm,al,01,06454
vm,ac,01,06455
vm,ac,09,06455
vm,ab,01,06455
vm,ab,09,06455
vm,al,01,06455
vm,al,09,06455
vm,ac,12,06456
vm,ac,16,06456
vm,bd,12,06456
vm,bd,16,06456
vm,ac,01,06457
vm,ac,13,06457
vm,ai,01,06457
vm,ai,13,06457
vm,ac,02,06458
vm,ac,01,06459
vm,ai,01,06459
vm,al,01,06459
vm,ac,01,06460
vm,ai,01,06460
vm,ac,01,06461
vm,al,01,06461
nf,ac,02,06462
nf,ab,02,06462
nf,dp,02,06462
vm,ac,02,06462
vm,ab,02,06462
vm,dp,02,06462
vm,ac,01,06463
vm,ab,01,06463
vm,ai,01,06463
vm,al,01,06463
vm,ae,01,06463
vm,ac,02,06464
vm,ac,05,06464
vm,ac,20,06464
vm,ac,01,06465
vm,ac,22,06465
vm,ai,01,06465
vm,ai,22,06465
vm,ac,12,06466
vm,ac,16,06466
vm,ab,12,06466
vm,ab,16,06466
vm,al,12,06466
vm,al,16,06466
vm,ae,12,06466
vm,ae,16,06466
vm,bd,12,06466
vm,bd,16,06466
vm,ac,01,06467
vm,ac,13,06467
vm,ab,01,06467
vm,ab,13,06467
vm,ai,01,06467
vm,ai,13,06467
vm,al,01,06467
vm,al,13,06467
vm,ae,01,06467
vm,ae,13,06467
vm,ac,02,06468
vm,ac,11,06468
vm,ac,03,06468
vm,ad,02,06468
vm,ad,11,06468
vm,ad,03,06468
ph,ac,12,06469
ph,ac,09,06469
ph,ad,12,06469
ph,ad,09,06469
ph,bu,12,06469
ph,bu,09,06469
vm,ac,12,06469
vm,ac,09,06469
vm,ad,12,06469
vm,ad,09,06469
vm,bu,12,06469
vm,bu,09,06469
vm,ac,02,06470
vm,ac,15,06471
vm,ac,01,06471
vm,ai,15,06471
vm,ai,01,06471
vm,ae,15,06471
vm,ae,01,06471
vm,ac,21,06472
vm,ac,12,06472
vm,ad,21,06472
vm,ad,12,06472
vm,ar,21,06472
vm,ar,12,06472
vm,ac,01,06473
vm,ac,09,06473
vm,ai,01,06473
vm,ai,09,06473
vm,ac,24,06474
vm,aa,24,06474
vm,ad,24,06474
vm,ap,24,06474
vm,ar,24,06474
vm,ac,01,06475
vm,ac,13,06475
vm,ab,01,06475
vm,ab,13,06475
vm,al,01,06475
vm,al,13,06475
vm,ae,01,06475
vm,ae,13,06475
vm,ac,01,06476
vm,ab,01,06476
vm,ai,01,06476
vm,ae,01,06476
vm,ac,01,06477
vm,ai,01,06477
vm,ae,01,06477
vm,ac,01,06478
vm,ac,03,06478
vm,ac,01,06479
vm,ab,01,06479
vm,ae,01,06479
vm,ac,01,06480
vm,ab,01,06480
vm,ai,01,06480
vm,al,01,06480
vm,ac,01,06481
vm,al,01,06481
vm,ae,01,06481
vm,ac,01,06482
vm,al,01,06482
vm,ac,01,06483
vm,ac,22,06483
vm,ai,01,06483
vm,ai,22,06483
vm,al,01,06483
vm,al,22,06483
vm,ac,01,06484
vm,ac,13,06484
vm,ab,01,06484
vm,ab,13,06484
vm,al,01,06484
vm,al,13,06484
vm,ae,01,06484
vm,ae,13,06484
vm,ac,01,06485
vm,ab,01,06485
vm,ai,01,06485
vm,al,01,06485
vm,ae,01,06485
vm,ac,01,06486
vm,ai,01,06486
vm,ac,01,06487
vm,ai,01,06487
nf,ac,03,06488
nf,ah,03,06488
nf,bs,03,06488
vm,ac,03,06488
vm,ah,03,06488
vm,bs,03,06488
vm,ac,01,06489
vm,ab,01,06489
vm,ai,01,06489
vm,ae,01,06489
vm,ac,01,06490
vm,ai,01,06490
vm,ac,12,06491
vm,ag,12,06491
vm,ac,15,06492
vm,ac,01,06492
vm,ab,15,06492
vm,ab,01,06492
vm,ai,15,06492
vm,ai,01,06492
vm,ae,15,06492
vm,ae,01,06492
vm,ac,02,06493
vm,ac,01,06494
vm,ab,01,06494
vm,ai,01,06494
vm,ac,01,06495
vm,ae,01,06495
vm,ac,01,06496
vm,ac,12,06496
vm,ac,12,06497
vm,ac,09,06497
vm,ad,12,06497
vm,ad,09,06497
vm,ag,12,06497
vm,ag,09,06497
vm,ac,01,06498
vm,ai,01,06498
vm,ae,01,06498
vm,ac,01,06499
vm,ac,22,06499
vm,ai,01,06499
vm,ai,22,06499
vm,ac,23,06500
vm,ae,23,06500
vm,ap,23,06500
vm,ar,23,06500
vm,af,23,06500
vm,ac,01,06501
vm,ac,01,06502
vm,al,01,06502
vm,ae,01,06502
vm,ac,01,06503
vm,ab,01,06503
vm,ai,01,06503
vm,al,01,06503
vm,ae,01,06503
vm,ac,01,06504
vm,ae,01,06504
vm,ac,01,06505
vm,ai,01,06505
vm,ac,01,06506
vm,ai,01,06506
vm,ae,01,06506
vm,ac,01,06507
vm,ab,01,06507
vm,ai,01,06507
vm,al,01,06507
vm,ac,01,06508
vm,ab,01,06508
vm,ac,01,06509
vm,ai,01,06509
vm,ae,01,06509
vm,ac,04,06510
vm,ad,04,06510
vm,ac,01,06511
vm,ai,01,06511
vm,al,01,06511
vm,ac,01,06512
vm,ab,01,06512
vm,al,01,06512
vm,ae,01,06512
vm,ac,01,06513
vm,ac,12,06514
vm,ac,03,06514
vm,aa,12,06514
vm,aa,03,06514
vm,ac,02,06515
vm,ap,02,06515
vm,ac,02,06516
vm,ac,18,06516
vm,ac,09,06516
vm,ac,01,06517
vm,ac,01,06518
vm,ac,01,06519
vm,ab,01,06519
vm,ai,01,06519
vm,al,01,06519
vm,ae,01,06519
vm,ac,01,06520
vm,ab,01,06520
vm,ai,01,06520
vm,al,01,06520
vm,ae,01,06520
vm,ac,17,06521
vm,ac,01,06521
vm,ai,17,06521
vm,ai,01,06521
vm,al,17,06521
vm,al,01,06521
vm,ae,17,06521
vm,ae,01,06521
vm,ac,01,06522
vm,ab,01,06522
vm,ai,01,06522
vm,al,01,06522
vm,ae,01,06522
vm,ac,02,06523
vm,ac,09,06523
vm,ac,02,06524
vm,ac,09,06524
vm,ac,01,06525
vm,ab,01,06525
vm,ai,01,06525
vm,al,01,06525
vm,ae,01,06525
vm,ac,01,06526
vm,ab,01,06526
vm,ai,01,06526
vm,al,01,06526
vm,ac,02,06527
vm,ac,09,06527
vm,ac,02,06528
vm,ac,09,06528
vm,ac,01,06529
vm,ab,01,06529
vm,ai,01,06529
vm,al,01,06529
vm,ae,01,06529
nf,ac,02,06530
nf,ab,02,06530
nf,al,02,06530
nf,ad,02,06530
nf,dp,02,06530
vm,ac,02,06530
vm,ab,02,06530
vm,al,02,06530
vm,ad,02,06530
vm,dp,02,06530
vm,ac,01,06531
vm,ab,01,06531
vm,ai,01,06531
vm,al,01,06531
vm,ae,01,06531
vm,ac,01,06532
vm,ab,01,06532
vm,ai,01,06532
vm,al,01,06532
vm,ac,09,06533
vm,ac,11,06533
vm,ac,01,06534
vm,ab,01,06534
vm,ai,01,06534
vm,al,01,06534
vm,ae,01,06534
vm,ac,02,06535
vm,ac,09,06535
vm,ac,01,06536
vm,ab,01,06536
vm,ai,01,06536
vm,al,01,06536
vm,ae,01,06536
vm,ac,01,06537
vm,ai,01,06537
vm,al,01,06537
vm,ae,01,06537
vm,ac,01,06538
vm,ab,01,06538
vm,ai,01,06538
vm,al,01,06538
vm,ae,01,06538
vm,ac,01,06539
vm,ab,01,06539
vm,al,01,06539
vm,ac,01,06540
vm,ab,01,06540
vm,ai,01,06540
vm,ae,01,06540
vm,ac,01,06541
vm,ac,12,06541
vm,ab,01,06541
vm,ab,12,06541
vm,ac,01,06542
vm,ab,01,06542
vm,ac,02,06543
vm,ac,03,06543
vm,ac,12,06544
vm,ah,12,06544
vm,ap,12,06544
vm,ac,02,06545
vm,ac,09,06545
vm,ac,02,06546
vm,ac,12,06546
vm,aa,02,06546
vm,aa,12,06546
vm,ac,02,06547
vm,ac,09,06547
vm,ac,01,06548
vm,ab,01,06548
vm,ai,01,06548
vm,ae,01,06548
vm,ac,09,06549
vm,ac,15,06549
vm,aa,09,06549
vm,aa,15,06549
vm,ap,09,06549
vm,ap,15,06549
vm,ar,09,06549
vm,ar,15,06549
vm,ao,09,06549
vm,ao,15,06549
vm,ac,01,06550
vm,ae,01,06550
vm,ac,01,06551
vm,ai,01,06551
vm,al,01,06551
vm,ae,01,06551
vm,ac,01,06552
vm,ac,22,06552
vm,ab,01,06552
vm,ab,22,06552
vm,al,01,06552
vm,al,22,06552
vm,ac,01,06553
vm,ab,01,06553
vm,ai,01,06553
vm,al,01,06553
vm,ae,01,06553
vm,ac,18,06554
vm,ac,02,06554
vm,ac,01,06554
vm,ab,18,06554
vm,ab,02,06554
vm,ab,01,06554
vm,ai,18,06554
vm,ai,02,06554
vm,ai,01,06554
vm,ac,02,06555
vm,ac,03,06555
vm,ac,01,06556
vm,ai,01,06556
vm,ac,02,06557
vm,aa,02,06557
vm,ah,02,06557
vm,ac,01,06558
vm,ai,01,06558
vm,ac,01,06559
vm,ai,01,06559
vm,ac,01,06560
vm,ai,01,06560
vm,ae,01,06560
vm,ac,15,06561
vm,ac,01,06561
vm,ac,01,06562
vm,ac,01,06563
vm,ai,01,06563
vm,al,01,06563
vm,ac,01,06564
vm,ab,01,06564
vm,ai,01,06564
vm,al,01,06564
vm,ac,01,06565
vm,al,01,06565
vm,ac,01,06566
vm,ab,01,06566
vm,al,01,06566
vm,ae,01,06566
vm,ac,15,06567
vm,ac,01,06567
vm,ab,15,06567
vm,ab,01,06567
vm,ae,15,06567
vm,ae,01,06567
vm,ac,01,06568
vm,ai,01,06568
vm,ac,01,06569
vm,ai,01,06569
vm,al,01,06569
vm,ae,01,06569
vm,ac,01,06570
vm,ac,01,06571
vm,ab,01,06571
vm,ac,01,06572
vm,ab,01,06572
vm,ac,01,06573
vm,ac,23,06573
vm,ab,01,06573
vm,ab,23,06573
vm,al,01,06573
vm,al,23,06573
vm,ac,15,06574
vm,ac,01,06574
vm,ab,15,06574
vm,ab,01,06574
vm,ai,15,06574
vm,ai,01,06574
vm,ae,15,06574
vm,ae,01,06574
vm,ac,01,06575
vm,al,01,06575
vm,ae,01,06575
vm,ac,01,06576
vm,ai,01,06576
ap,ac,17,06577
ap,cu,17,06577
vm,ac,17,06577
vm,cu,17,06577
vm,ac,12,06578
vm,ac,09,06578
vm,aa,12,06578
vm,aa,09,06578
vm,ar,12,06578
vm,ar,09,06578
vm,ac,01,06579
vm,ab,01,06579
vm,al,01,06579
vm,ae,01,06579
vm,ac,01,06580
vm,ab,01,06580
vm,ai,01,06580
vm,al,01,06580
vm,ae,01,06580
vm,ac,01,06581
vm,ai,01,06581
vm,ae,01,06581
vm,ac,01,06582
vm,ab,01,06582
vm,ai,01,06582
fs,ac,18,06583
fs,ac,22,06583
fs,aa,18,06583
fs,aa,22,06583
fs,ad,18,06583
fs,ad,22,06583
fs,ah,18,06583
fs,ah,22,06583
fs,az,18,06583
fs,az,22,06583
vm,ac,18,06583
vm,ac,22,06583
vm,aa,18,06583
vm,aa,22,06583
vm,ad,18,06583
vm,ad,22,06583
vm,ah,18,06583
vm,ah,22,06583
vm,az,18,06583
vm,az,22,06583
vm,ac,01,06584
vm,ab,01,06584
vm,ai,01,06584
vm,ae,01,06584
vm,ac,01,06585
vm,ab,01,06585
vm,ae,01,06585
vm,ac,01,06586
vm,ac,13,06586
vm,ab,01,06586
vm,ab,13,06586
vm,al,01,06586
vm,al,13,06586
vm,ae,01,06586
vm,ae,13,06586
vm,ac,02,06587
vm,ac,08,06587
vm,ad,02,06587
vm,ad,08,06587
vm,ac,12,06588
vm,aa,12,06588
vm,ac,15,06589
vm,ac,01,06589
vm,ab,15,06589
vm,ab,01,06589
vm,ai,15,06589
vm,ai,01,06589
vm,al,15,06589
vm,al,01,06589
vm,ae,15,06589
vm,ae,01,06589
vm,ac,01,06590
vm,ai,01,06590
vm,ae,01,06590
vm,ac,12,06591
vm,aa,12,06591
vm,ag,12,06591
vm,au,12,06591
vm,at,12,06591
vm,ao,12,06591
fs,ac,09,06592
fs,ac,05,06592
fs,az,09,06592
fs,az,05,06592
vm,ac,09,06592
vm,ac,05,06592
vm,az,09,06592
vm,az,05,06592
fs,ac,18,06593
fs,ac,02,06593
fs,ac,05,06593
fs,ah,18,06593
fs,ah,02,06593
fs,ah,05,06593
fs,az,18,06593
fs,az,02,06593
fs,az,05,06593
vm,ac,18,06593
vm,ac,02,06593
vm,ac,05,06593
vm,ah,18,06593
vm,ah,02,06593
vm,ah,05,06593
vm,az,18,06593
vm,az,02,06593
vm,az,05,06593
vm,ac,01,06594
vm,al,01,06594
vm,ae,01,06594
vm,ac,12,06595
vm,ac,09,06595
vm,ab,12,06595
vm,ab,09,06595
vm,al,12,06595
vm,al,09,06595
vm,ae,12,06595
vm,ae,09,06595
vm,ad,12,06595
vm,ad,09,06595
vm,ap,12,06595
vm,ap,09,06595
vm,ar,12,06595
vm,ar,09,06595
vm,af,12,06595
vm,af,09,06595
vm,au,12,06595
vm,au,09,06595
vm,ac,01,06596
vm,ac,16,06596
vm,ab,01,06596
vm,ab,16,06596
vm,ai,01,06596
vm,ai,16,06596
vm,al,01,06596
vm,al,16,06596
vm,ae,01,06596
vm,ae,16,06596
vm,ac,09,06597
vm,ac,11,06597
vm,ad,09,06597
vm,ad,11,06597
vm,ah,09,06597
vm,ah,11,06597
vm,ac,02,06598
vm,ac,18,06598
vm,ac,09,06598
vm,ad,02,06598
vm,ad,18,06598
vm,ad,09,06598
vm,ac,22,06599
vm,ah,22,06599
vm,ag,22,06599
vm,af,22,06599
vm,av,22,06599
vm,ak,22,06599
vm,ac,01,06600
vm,ai,01,06600
vm,al,01,06600
vm,ae,01,06600
fs,ac,02,06601
fs,ac,05,06601
fs,ad,02,06601
fs,ad,05,06601
fs,ah,02,06601
fs,ah,05,06601
fs,az,02,06601
fs,az,05,06601
vm,ac,02,06601
vm,ac,05,06601
vm,ad,02,06601
vm,ad,05,06601
vm,ah,02,06601
vm,ah,05,06601
vm,az,02,06601
vm,az,05,06601
vm,ac,04,06602
vm,al,04,06602
vm,ah,04,06602
vm,ar,04,06602
vm,af,04,06602
vm,au,04,06602
vm,ao,04,06602
fm,ac,07,06603
fm,ac,09,06603
fm,ai,07,06603
fm,ai,09,06603
fm,ar,07,06603
fm,ar,09,06603
fm,ba,07,06603
fm,ba,09,06603
vm,ac,07,06603
vm,ac,09,06603
vm,ai,07,06603
vm,ai,09,06603
vm,ar,07,06603
vm,ar,09,06603
vm,ba,07,06603
vm,ba,09,06603
nf,ac,03,06604
nf,aa,03,06604
nf,ah,03,06604
nf,dy,03,06604
vm,ac,03,06604
vm,aa,03,06604
vm,ah,03,06604
vm,dy,03,06604
vm,ac,12,06605
vm,ah,12,06605
vm,ac,01,06606
vm,ai,01,06606
vm,al,01,06606
vm,ae,01,06606
fs,ac,02,06607
fs,ac,05,06607
fs,ac,20,06607
fs,az,02,06607
fs,az,05,06607
fs,az,20,06607
vm,ac,02,06607
vm,ac,05,06607
vm,ac,20,06607
vm,az,02,06607
vm,az,05,06607
vm,az,20,06607
vm,ac,01,06608
vm,ae,01,06608
vm,ac,01,06609
vm,al,01,06609
vm,ac,01,06610
vm,ab,01,06610
vm,al,01,06610
vm,ae,01,06610
vm,ac,01,06611
vm,ai,01,06611
vm,ae,01,06611
vm,ac,02,06612
vm,ac,18,06612
vm,ac,09,06612
vm,ac,23,06613
vm,ah,23,06613
vm,af,23,06613
vm,av,23,06613
vm,ac,04,06614
vm,ar,04,06614
vm,ac,04,06615
vm,ab,04,06615
vm,al,04,06615
vm,af,04,06615
vm,au,04,06615
vm,ac,01,06616
vm,ai,01,06616
vm,al,01,06616
vm,ac,01,06617
vm,ac,25,06617
vm,ac,13,06617
vm,ai,01,06617
vm,ai,25,06617
vm,ai,13,06617
vm,al,01,06617
vm,al,25,06617
vm,al,13,06617
vm,ae,01,06617
